,uas,vas,ps,tas,pr,rsds,rlds,hurs,wss,cc
1982-02-19,-1.5720174333467865,-1.7927133254917011,1022.0509650475375,-5.088397506501224,0.25939616273351096,55.62975861534887,255.1506492321099,73.60699883911346,7.053866985915611,0.0
1982-02-20,1.2141770156455522,-0.13823472210573046,1018.9731145537205,-7.599128727185018,-2.2588983483728953e-07,59.23886369875587,228.2539811910154,71.79690384144088,1.5609342990410218,0.0
1982-02-21,1.798190053689389,-0.04048840801014024,1015.8871791214975,-6.521761408656403,0.013007111017420709,61.8447226839025,240.96987862882804,72.88704294530602,3.99951067761067,0.0
1982-02-22,0.17081272624856278,-1.080998035182739,1012.5133207483541,-8.8091290871929,-2.2588983483728953e-07,65.95063238716382,216.6580263318052,69.70054292706413,1.2953548995889315,0.4415226175672932
1982-02-23,1.1177480731404563,0.37242678464900103,1004.6188957018944,-7.5410622734564186,0.017884862357643264,66.60775297039676,218.683554641023,74.12924097885134,1.689699238102247,0.46601339171803574
1982-02-24,2.256315557579969,1.1087550463593043,996.2179906998828,-6.133870425914267,0.01625894524423805,68.07470178134676,239.69130463734092,75.29359201730907,6.76290382305708,0.1344658354163692
1982-02-25,2.1757357653398794,1.5646568196223654,988.8963466143254,-2.463761938217715,-2.2588983483728953e-07,73.39845978750256,233.11893307959295,76.4096441705673,7.528446358802192,0.3609412608345901
1982-02-26,1.9707582442857103,1.5272301319883117,989.0758467919304,-0.9835964666048653,-2.2588983483728953e-07,50.77356660958885,270.5625797411503,78.74258007003667,7.105601722998697,0.0
1982-02-27,0.8767947475880868,2.5922740204731234,994.5933832182582,-2.0391253647420626,0.03695031885627556,49.62183255166371,264.6367251754244,76.873797047733,7.8876657282511555,0.4065674315951025
1982-02-28,-0.4849467898117762,3.7631971176336005,993.0340678853155,-2.0517569164571796,1.2289725209027489,46.26546424794507,280.08409021306903,74.5120413170567,14.598030298204966,0.3228436802533902
1982-03-01,0.43836586094169927,4.03517715043957,983.9624426552377,0.21054167571310245,4.107485374527191,17.799006813050518,304.44173711600996,85.29144457538438,16.87811759292827,0.43908926926685077
1982-03-02,2.486621506527899,4.644161256740462,968.0466074517221,2.5877929206772023,4.364948275393422,8.486688432019852,308.4428350780142,83.36639802333228,29.837451267901294,0.513611154817325
1982-03-03,3.903471305398675,0.8357884663461878,966.0621726654559,3.3671429828262944,2.0747989389952126,53.17684704244745,289.04043050947706,66.85116520506926,17.09759587113456,0.3516129963532621
1982-03-04,0.7834693886984156,3.801645185020518,966.7377325838726,1.3971247039997934,6.871082484510168,40.14425612464983,263.93598826434004,83.09155548018774,17.083571455551745,0.617130277433287
1982-03-05,0.9053865637989795,-0.11549772213018986,966.7830736121177,2.4714552808897565,6.444950228005048,15.760777706654386,322.72371842060403,75.33119177047617,1.6374671973338433,0.48622778659991617
1982-03-06,2.430470205990157,-3.5741339442525857,996.5114933865459,0.8449281009998231,0.12813246227305616,79.76124538155473,243.71325258477862,50.24335073386278,18.842766315887594,0.584623280941041
1982-03-07,1.0721219667659836,2.518971358025017,1011.9859859588763,-2.6890444342415094,-2.2588983483728953e-07,103.15170411215261,218.01579268001592,69.3122499586506,7.664511664446997,0.612221190605092
1982-03-08,2.9487796363561114,4.569451754036457,1011.0706996138645,2.7027765859952524,0.1315088044401267,78.67548143723695,267.4679540852624,70.70466067781143,30.346756934356623,0.5352484271265203
1982-03-09,-1.2056823223982915,2.186434147467868,1007.4040757995874,-0.5762939502923814,0.08280871670612505,82.40104154631149,259.01034196293745,70.72332517722612,6.41323092333116,0.5779384039437214
1982-03-10,-0.851046243758296,2.5885567539526044,996.872031162722,-0.5730146538203371,0.18713434409615728,87.78617742252715,259.5723458024036,74.48119030952061,7.62054736074635,0.5759872820710635
1982-03-11,-3.341073657918269,4.992842856092525,980.717815734369,1.4979267047825147,0.7938415002962387,66.6397953296663,280.6765581669063,80.17673007967036,36.755595824580794,0.5954483090526097
1982-03-12,-1.0392003307652793,3.65461611203888,964.6639249978792,2.6227020199547155,11.183997396414515,28.837825622372684,316.713483978726,82.44272318628556,15.721385720762468,0.6183163756564529
1982-03-13,1.5444533755082497,1.723070906382506,976.1839527615293,1.7987899628965351,0.4559047079773434,92.07946942510513,257.9003924734597,67.13668388434138,5.591153628493311,0.6207814522835222
1982-03-14,-1.293962504421597,4.154748405618715,973.7322895135952,2.5562429276507146,7.112471937379025,69.96868830607805,289.708934276482,81.32834001545925,21.636376182584623,0.607247758039117
1982-03-15,-0.3020952558257049,0.9694380383519189,985.4191315170724,2.4457172074880873,1.9386998336834094,66.63670625515978,298.54553010730575,80.45944393197462,1.4370245520396687,0.6066030657131428
1982-03-16,0.12729695802269692,4.265166096155326,986.6929785283661,2.4242661386541613,3.7055215122426723,41.90031343171128,299.35428873235037,85.18678519442804,19.2336990324588,0.682969206453934
1982-03-17,-2.0168848894065747,4.866489864452677,982.6547742336113,3.602194441436552,12.369712709956481,37.44984628095189,315.69486360639416,80.21191264208639,28.22417002397118,0.6667164484836868
1982-03-18,-2.556071779103512,3.966805063316372,983.5131912346425,2.790291745189222,7.966035223502436,23.975895920475494,308.67233763784384,81.53645276275971,22.90102772487207,0.7210143175767131
1982-03-19,-1.6052559548366174,0.7992726764882433,990.651267732063,2.4321717026328997,3.5810657373662895,42.51885174345434,305.54580007541495,82.73829496968123,3.34436622596263,0.6994660003440107
1982-03-20,-2.8444557774167083,-0.5791132117787116,998.211978147949,1.7467867858057389,0.8702623099963588,60.253114328347266,289.64248158397584,82.15584079609626,8.639780181629087,0.7053137160241747
1982-03-21,-4.671850268894593,-1.854543475168218,1001.2204180589484,0.7156637140491284,7.2353381524943945,21.750441497052876,312.04257447689486,82.09928679406048,25.997991752952654,0.743705410692864
1982-03-22,-3.435518324591644,0.22423528497925102,1007.1976507463993,1.5026932859265685,5.498720797839489,23.363599918701347,311.79859375928885,83.42705794469042,12.210678974892813,0.7488345758996674
1982-03-23,-0.3818220417674678,3.133431495586169,1007.6493629632203,2.171970151816595,3.2377016809424757,44.751925266888264,313.66712519372555,85.4005129767007,9.998831379678514,0.7156149631343904
1982-03-24,1.824631377660872,2.004191252509892,1012.0379559004001,3.0643943744592548,0.30446419804494734,104.31147643703711,284.4552252452694,77.646375440116,7.5117190203373285,0.6640540198786231
1982-03-25,3.485111720281733,1.977146786925486,1008.8845493941271,4.7705423944130985,0.3095385015876676,118.90032158852193,281.1956631596715,72.06318762856569,16.840188757450747,0.6496718234972585
1982-03-26,3.7516551044897053,0.3334156856246617,1003.678472563089,6.259218180132336,-2.2588983483728953e-07,134.1086967884185,273.25158307242776,64.95579142834163,14.486772816145635,0.6443203055523989
1982-03-27,3.4154360299078546,0.6011953623421977,1000.1670395873329,5.355054446203553,-2.2588983483728953e-07,153.73501357715264,250.95714269978822,57.779653223009426,12.237135482147703,0.6610270869712604
1982-03-28,3.7871299075006135,0.5503876685447034,996.0328910165991,4.256923147004784,-2.2588983483728953e-07,162.7403503024475,243.29738338344632,63.490222340982186,14.904671458541685,0.6682263176604707
1982-03-29,-0.32214222216486343,-1.5167832279219142,993.1368066145357,2.2925607440222393,-2.2588983483728953e-07,147.00181905213708,241.92555398899566,60.17195724515805,2.868643637469316,0.7094980490011448
1982-03-30,-2.695283773101622,-1.3216609393705943,988.5606335828046,1.2475576674872286,0.5702540991809822,82.83117600566744,271.6369348019623,72.38415758092225,9.259075871988212,0.7706688088669524
1982-03-31,0.45588209355114406,-0.4457786669335704,994.8811015374085,1.6939979915579215,1.8295171392506058,113.31991683983065,261.3787789548079,70.80905174072552,0.8991160437677412,0.7468612371628859
1982-04-01,2.5131916172545274,0.26819048563989145,996.0238922057924,4.354893197982506,-2.2588983483728953e-07,167.78225098240154,249.34192365561978,67.70708692933982,6.533131878929068,0.682893550801863
1982-04-02,0.7859316136834348,0.43208128061720974,1000.8761666892882,3.059697119109103,-2.2588983483728953e-07,169.13881584102145,254.29073617822692,76.16767357996443,0.948199457533568,0.6795805034578795
1982-04-03,0.5876415790075742,2.333489481695375,997.8817013128447,2.9092773693051868,0.10749626321930275,145.87626378510012,280.9592947519989,78.57079726305953,5.957677865615483,0.6816071382738637
1982-04-04,2.774295733321316,0.9299818003663801,990.123523057267,4.4494968350988415,-2.2588983483728953e-07,171.0330510438371,259.88307167712037,69.00623219883838,8.764123114230264,0.682292968073876
1982-04-05,3.04860290443216,-1.552639957847974,994.7851024947356,7.032196191114338,-2.2588983483728953e-07,177.19635485433437,250.2138792565684,57.28560745346994,12.191001573082053,0.6961642798746938
1982-04-06,-0.6042292866231527,0.2866998606863562,1001.2282814054129,3.1509733360048813,-2.2588983483728953e-07,153.4458617309333,260.44900073037735,67.87732995490386,0.5330355248184434,0.7248631128926986
1982-04-07,0.1681200239496911,0.9994555785592825,997.4046034060118,4.460387976299387,1.2323249553158129,120.10723403347606,293.40278076752907,79.80657456361517,1.0805343048213607,0.731584715551526
1982-04-08,1.3199841052431793,3.4454550473755314,983.4658292485248,4.626154675977716,2.521545555464899,110.0838415463934,291.05823082535284,84.20911450462616,14.35357117021822,0.7548049615408774
1982-04-09,-0.30967863780398,-5.799275495549727,965.2140994533578,0.8438417128620586,18.249551496998553,31.991185656858125,324.72999714679906,72.66640566186567,34.367042840232315,0.8142743398384577
1982-04-10,2.6293620420884176,-4.656705311279514,976.2413143485213,3.7831351601511187,2.451941744200449,138.2575994904926,263.16409447599904,42.45466897772794,28.839490865625628,0.7644449892266286
1982-04-11,3.609527791947074,-2.731911415918274,974.0783162042844,3.939577161302509,0.13525294140051702,191.24892528663722,234.9836767619366,44.133401611553325,20.59747703849568,0.7359193022890138
1982-04-12,3.4451700626319153,-3.4246549185133253,971.4414640903228,4.159728105189288,0.17672598545303056,172.89204944752166,246.61100567772493,45.54884377391071,23.946306626404727,0.7503369715065799
1982-04-13,0.553071553206793,-3.169335310309638,980.414873428241,3.4480490617658575,0.4694669850002786,181.77629050167013,243.95249439385336,49.495619542869385,10.385157334227907,0.7469408593042789
1982-04-14,0.5157610133890794,-3.417682203885956,993.332147762858,3.9891153740475715,0.2642326378172402,202.05175675371174,235.66974067124343,46.03248943597252,12.04928811353443,0.7356662145831703
1982-04-15,1.7823824353738162,0.3284958159644712,995.2881669560107,3.750884579946728,0.02662529423073346,155.85446496262048,259.7757385451806,62.19533102170704,4.120778943049208,0.7690155758744623
1982-04-16,0.9531097332834234,0.503566865188787,1000.0516753812859,5.4662572772946305,0.042438916502555324,171.499968275285,262.54699906021415,63.70083613519364,1.279896056183752,0.7502088036201224
1982-04-17,3.7388529667407426,0.5006870774552029,992.8706870521263,9.094597173847433,-2.2588983483728953e-07,199.5756236871074,285.00556133859556,50.85610275745078,14.929249963362427,0.6829713408101361
1982-04-18,1.1417494325815367,-3.9912519448607178,997.6712748434037,6.860268900025062,0.0126235486966042,222.919551388588,245.03251970665133,42.61104600008598,17.44013243904311,0.7138590254448355
1982-04-19,0.4833249486619492,-2.2966209796883206,1001.933962083669,8.022871481297557,0.014818987755115639,210.91838662426215,259.5006673232428,52.9838155704377,5.602177272867183,0.7154889837291248
1982-04-20,-0.542151135591896,-1.5391927261184442,1003.0419013509717,7.172334792170091,0.15105197789644192,178.3028772574102,282.46209880166606,61.315360312748666,2.791409761806735,0.7334856281134919
1982-04-21,0.5824480069856265,0.3784166355442573,1003.4363696441397,5.484052654032439,-2.2588983483728953e-07,209.72871984269256,256.212134293744,58.7208984538297,0.5507771224983786,0.7311565078188781
1982-04-22,1.4802235585808434,1.1716008599843883,998.8164019410599,7.165763038600858,-2.2588983483728953e-07,218.4367515699455,264.88826889716313,59.29201929036552,3.6887271919608677,0.7121670112347802
1982-04-23,1.3583268734768132,3.045864132335945,999.702513095623,7.476648325951544,-2.2588983483728953e-07,224.57141206836613,269.37790487429004,65.15320626819273,11.473741392861244,0.7019844159225176
1982-04-24,1.5607489670522623,3.219133685508841,996.4869832105044,5.814274280333336,0.35095945846735743,157.0795973424205,295.4568483773397,77.92819571467726,13.173747276800338,0.7600261181176693
1982-04-25,0.29411075158715444,-2.104778162552823,1005.982721394183,7.6151262471979635,1.0432925034953668,147.855524249333,294.26636684633263,56.76766876530522,4.845370368623488,0.7754429456616815
1982-04-26,2.969113459281899,0.2980158080496526,1006.1677798254847,7.0687889016870145,-2.2588983483728953e-07,237.87400385511953,255.4687387653522,58.698074913039655,9.11626040352369,0.7166797010021849
1982-04-27,1.0746870053789253,-4.057439083015961,1002.3171796281167,8.472692323758679,-2.2588983483728953e-07,246.1215311941981,258.7632090685805,40.34360383502097,17.714750250237802,0.7053282535540928
1982-04-28,2.391237167947618,0.5248001263251619,1002.0917367546155,7.854797027159975,-2.2588983483728953e-07,258.8551617656801,251.5494297794582,55.94072536564095,6.256810747407668,0.702092685731965
1982-04-29,4.41947385152054,-1.7198604143252272,987.8024496995776,8.970628962122703,0.04412682015739272,259.35706765813734,268.34247079902093,41.637311227994196,23.230514441246623,0.6818305802064846
1982-04-30,1.3263692123860484,-1.4890029051349558,979.2051825677117,5.688252624196366,1.5723571639394702,227.14100878640596,261.2058439930126,59.22862714677379,4.42519141672463,0.7386194155676498
1982-05-01,1.8789413424001515,1.60026119608307,984.4305102339478,4.387724472225386,1.229529783901616,235.57976858357705,250.5567907350175,53.371894528605296,6.2642915026864046,0.7446927294947577
1982-05-02,5.720445758569976,3.765755672527279,971.1042357577181,6.351127172458462,3.686788101107466,197.1223235071185,289.5356888847647,58.4801838621991,49.75276060883389,0.747341631405831
1982-05-03,3.8363491866251405,-0.052031003508680604,979.508747565987,6.889317478235455,1.3224688614853546,227.1277873001387,264.76112193731956,48.14249562482834,16.0497557360022,0.7443970418532224
1982-05-04,-0.6147831500209168,5.563600280587334,978.2716346475707,3.8664906535810246,9.238377177270381,124.87490091931818,274.1054911834324,79.25672642918525,32.79180327867878,0.8402755639776288
1982-05-05,1.3625151577205001,5.895848043992262,977.7404830294731,5.781576161990756,7.619799315608175,90.8181321151156,309.2546591788828,76.78196070288851,37.4660028219588,0.841158702249769
1982-05-06,1.358874813902521,4.208141424818576,990.3536111569576,6.750390288654273,3.9727337920863977,160.9783088781494,305.5532287342983,72.88536215866927,19.735647818522555,0.7806054076407839
1982-05-07,2.672933650664526,2.4145166655515227,996.6605656345978,6.870187195126903,1.6005412668140875,207.74882915331628,292.20301075589225,64.38755674626695,13.208186128298479,0.7470219992677685
1982-05-08,-1.3847326890177474,-1.985410823136887,1003.0052520055358,8.418633245956471,0.02392002001258373,276.63265474300823,255.16893577503535,51.360286069728204,6.261580231987993,0.7116962162062187
1982-05-09,-4.402020882796972,-1.6167016189431072,992.1344997234835,7.226158479551827,12.586550240835864,118.60629370621349,314.1499504745489,71.58792211323616,22.912901330295533,0.8195195543821715
1982-05-10,-1.8606533099190532,0.5924307518692634,991.4857839378698,6.884442425125599,11.189041846742814,69.56055955861173,339.1992027747604,82.81940963688594,4.335502829479959,0.8421542003925705
1982-05-11,0.8658655197425306,2.0082323082369538,995.9829126146765,7.417541884548086,3.5881365764907307,161.0211212468869,309.55027015698704,78.57847729801594,5.158934898194346,0.7877264063778675
1982-05-12,1.2755663356157894,0.5874766021325354,1000.0581094464625,8.7327630660252,1.1113747422996154,218.92669263577352,280.53550147861637,66.22364138307469,2.8076508360628405,0.7602713173000515
1982-05-13,2.1200389814188885,0.5687529162313781,1004.7671363216675,9.919546845376544,0.047151370398964776,234.21967122755535,285.2186519801353,58.56993363351588,5.442571946588749,0.7406767733391558
1982-05-14,1.0537333804692144,-2.2958205187279432,1007.9085319035995,12.541426800132797,-2.2588983483728953e-07,281.701574514961,285.7365351013509,46.62817688273452,6.430215209118286,0.683921539303019
1982-05-15,-0.014520289174740972,-0.34764642487990477,1009.3206690791349,11.72121863106571,0.0663774785140532,291.6307822366157,281.8124781613223,50.34020297806095,0.5644580205044673,0.6787854907501499
1982-05-16,0.4204885664752978,0.9243169647862414,1004.0003912419232,13.079596765896895,-2.2588983483728953e-07,292.99900515070277,288.6478404085465,54.92954487710472,1.1316119634163295,0.6704028564454053
1982-05-17,0.0423669064839768,1.7871532142114068,999.2232643660691,13.896665589719419,-2.2588983483728953e-07,299.68341262578406,291.42173329456995,57.999159893479494,3.476562857857941,0.6598984271405036
1982-05-18,0.991138036562994,2.0736420460438176,996.0791800655975,14.202844809936323,0.428491401013683,259.24676348497235,311.3429991645272,62.56883014252142,5.454474218910976,0.6912733458301552
1982-05-19,-0.9249744129750962,-0.499160971279357,996.0334471028805,13.519577726732166,0.9922734199073195,251.7540217483994,306.71223966624336,67.34031405179672,1.91525206383322,0.7091626341965974
1982-05-20,-3.961929025907993,-0.26002114912268653,1001.8438837320704,8.097292564800625,5.9420607028386945,144.82571189594483,327.6064644538533,76.9863760866673,16.318330700345932,0.8015055056809831
1982-05-21,-0.8670508915765857,-0.6273138895190232,1004.4364822246655,8.135177025583289,9.297086481548838,102.85037018075788,336.21477541221645,76.05497785393948,1.2945943342038766,0.8318650953752088
1982-05-22,-0.016459481182178146,0.8692962724195902,1003.3828635109201,9.215623007062675,1.6352704901067812,126.52259107013555,328.45701120712295,72.7565224758448,0.8163822926441301,0.8196015718323486
1982-05-23,-0.47283794916623156,2.1054256057395397,997.9670873026442,9.814949603548826,0.4399861065028955,218.64462553315016,298.9062569848007,66.6217621141976,4.70281157400258,0.7625614679927153
1982-05-24,-2.7356804567226822,2.0093020880420096,987.9116823483074,8.993929978976041,5.045074059256439,123.9913182169047,328.00730967394793,82.9605694186539,12.088225756986104,0.8244470589822915
1982-05-25,1.8774938445981328,2.072548508437235,982.6609010084586,11.04093356508514,11.15254688880548,85.43196557201256,352.13990740257685,79.65141203609976,9.200528368459407,0.8373951810197336
1982-05-26,3.896934081020032,4.441146613538683,989.1886681797465,11.108837655164393,2.7886282971136396,160.3233163884204,311.1500484031252,76.19004618625127,36.25926364349919,0.8099330704889803
1982-05-27,4.410763390167855,3.7610419127814376,997.8992855861445,13.837909765741017,0.8314469507208853,157.52996085699985,337.58455194267975,61.52554829738859,34.003590145547726,0.7897997246262248
1982-05-28,0.7414386742993384,1.1601800672162803,999.4486492933788,14.83199185574847,0.010976969402722367,224.99192455193003,320.58789929044275,62.25291405097483,2.0008667018854185,0.7407720334472195
1982-05-29,2.5865523917423503,-0.8519454260576254,991.5159718331013,13.41364854769563,14.407997809439623,157.2570252991665,346.98902821995506,60.36544449489507,8.761167753128296,0.7835673717276656
1982-05-30,3.2833996817405735,-0.2544305502691683,1002.6006933914329,14.316234551942784,0.010428109638092759,308.54211640317635,284.2168132404586,46.42947926345177,11.54996615336161,0.6886699423183864
1982-05-31,3.151310708798368,2.1304145632887828,1008.6467482856881,16.299194317524098,-2.2588983483728953e-07,323.07067316552366,301.33857339841455,56.12636301993163,15.001079084952734,0.6470423575426085
1982-06-01,2.1988938604828316,2.0693992889012156,1008.4961262723446,17.541244128246547,-2.2588983483728953e-07,321.33219057100723,302.1802032765981,48.060180323225964,9.596323912169229,0.6502779685438471
1982-06-02,0.9875437745560598,2.610041896492676,1007.9085010508995,16.97950237422458,-2.2588983483728953e-07,325.7310968122496,301.8523273820985,54.85098387978248,7.903452433864844,0.6461223577068813
1982-06-03,0.6705116436702754,1.8405058627806257,1005.9331510440763,18.048762101271564,-2.2588983483728953e-07,325.82838349307343,306.95961639329715,54.626704873009125,3.9845544149057135,0.6401203523252077
1982-06-04,1.0263474032923974,1.8153199957503805,1005.2151887939714,19.719513609134253,-2.2588983483728953e-07,324.8189945662378,319.5252355015903,55.415340504002614,4.386843093724077,0.6239184225473096
1982-06-05,1.7058899815380926,1.1494095608261758,1004.9089161419299,21.51251166278462,0.03647263456458135,307.0107554312554,342.6735479320207,54.66659101840851,4.405113338946632,0.6170235507698116
1982-06-06,2.6377892992328116,0.28519322966034405,1000.1042991100549,21.62902265381058,0.05147558527023843,310.9607512800361,341.29163254114326,52.23919940900531,7.409297001864697,0.6144941307838245
1982-06-07,-2.2845003370106935,-2.5289034226972746,997.4817986396514,16.775098071101525,2.749266931947563,179.97812744006197,351.67601948468155,50.13482079030285,11.876691758834069,0.7657649869688126
1982-06-08,0.5277187320112829,1.9057154098522122,999.7252950010173,16.259053546412133,-2.2588983483728953e-07,259.0792039135722,311.3514584047823,48.229065677884265,4.300533105050985,0.7263176457153462
1982-06-09,-0.6209621751410661,-0.5715179939459296,995.5049352346108,16.872714791749615,-2.2588983483728953e-07,325.34557288175387,309.10191746848517,54.57986046242791,1.6123965794258979,0.6463727859830105
1982-06-10,-2.676977311872939,-2.7054868601515607,1001.8532425535822,12.046598979817816,0.030368450364975985,278.4445964301009,315.9995305816376,43.742904610343636,14.839296421705633,0.700293000380285
1982-06-11,0.8098135813907744,-0.030785839586084995,1003.0965319444347,12.06499632811142,-2.2588983483728953e-07,301.9357540895398,282.94625244223243,47.10155468780304,1.2086627253874553,0.7123441914483801
1982-06-12,1.9440287405702543,2.5872945564969805,992.7693426683163,13.393247130547024,0.14491651953220497,267.6545704376171,299.36286245618555,53.55693581351603,12.658347079339736,0.7329222603281481
1982-06-13,-2.7801094848780123,-2.280896201084762,985.2000910710404,12.267086512613162,0.16248330249005222,242.81298071478253,313.31973243527403,51.69203392335356,13.233411169321784,0.7449661094810863
1982-06-14,-3.7702552858309666,-2.165045078913489,983.8244957567321,10.3295130784187,0.03957747201817557,243.09420717196733,298.9098903841068,45.38066331482071,20.08846030667539,0.7597068070667015
1982-06-15,-0.3867265397250945,0.7542000955096633,986.7205009227066,9.940454294147116,0.8395807615194038,220.89206578195302,294.37794986321995,58.241758427819164,0.8017527794134891,0.7854083689976828
1982-06-16,0.5906411109498011,-0.7361719398469099,992.5352433056992,12.014884139025867,1.0806627100805364,238.64502774859926,296.6319325173545,54.574236622233876,1.071862853258639,0.766990515083623
1982-06-17,1.3187151459298194,1.3253396474002508,991.667434267988,13.207727166873156,0.23384208457501895,265.42351512777736,299.5723541943158,59.5039353357527,4.5918754966109665,0.7373063880398336
1982-06-18,-0.9474451546211983,-1.7639525856077272,993.8715878651014,13.203001878585383,3.6495087183214796,237.65532798215955,305.418797800334,54.56438304493901,4.165084683135764,0.7599290170679929
1982-06-19,-0.2952988802767321,-0.13690441450257546,996.4741023016587,13.844912819990668,0.00911224873965841,303.04008042863654,291.03045730499196,46.21614448491422,0.2862017085168165,0.7054288389814141
1982-06-20,1.9127353617185479,2.56494421288033,992.0751409369606,15.847711925815418,0.17655397005657386,286.1220598676503,304.18849053039156,46.55725544322656,10.542491799877926,0.710005432533306
1982-06-21,0.8158438052094091,1.704650653803385,990.1322256138179,15.512918012733564,0.48223010214949935,275.89319044137494,305.2801117180559,54.51873184558701,6.0799581691429765,0.7205173245252379
1982-06-22,-1.9245481954243673,-1.5412361530000753,992.7920640191134,11.813735715800647,3.7910732106330296,207.99195093488706,315.94757109894203,66.9052178055639,6.185781912001145,0.7786682514667786
1982-06-23,-0.6714911529833624,1.0894342624653768,995.1055987152998,12.88836706043162,0.3995507052437825,210.10815867318638,319.41505119015306,58.61297305732177,1.7923446077242149,0.7734488691086305
1982-06-24,0.31527449536233876,1.6037697336043806,991.3105552359607,14.352859404834192,0.07803741967215742,255.11493700168734,310.7266023860686,53.223132304544976,3.111065815334614,0.737178998395155
1982-06-25,0.5818449988133844,1.7946564980091566,988.0927069451245,15.269910127502044,0.05147558527023843,255.8372596165858,314.29632945922157,57.761649886779125,4.536708711953944,0.7324938033303556
1982-06-26,-0.5852258324787883,2.69036655497813,994.6242893754701,14.76003053711463,0.8677142074719915,252.6939885000604,319.9190967996776,63.04359914825136,8.15567498560391,0.7296484014041911
1982-06-27,-0.9890882412529926,1.9526146849922572,994.8221524170157,15.406228888188878,-2.2588983483728953e-07,298.47987593607405,302.5275875415904,59.043669668943934,4.87225696708467,0.6968887456655127
1982-06-28,-3.6331272405181028,0.3656763739883623,993.5503807098685,13.178281909132977,1.7007410465316348,163.87300235719417,336.9502886494641,72.94668676816504,13.569211609478094,0.7988303341506156
1982-06-29,-3.49215799658169,0.38938851869441526,991.7544764004592,13.953958248821323,5.205996107361878,54.29853622176191,363.750891920374,82.06285553448376,12.60512012338226,0.8642395016324879
1982-06-30,-2.2320800912135725,-1.4901500728149508,989.8954598644851,13.176051889107498,5.167068123822708,157.55903138866745,341.5890782264075,73.74910965706376,7.535046824699336,0.7997712896340036
1982-07-01,0.2986361906155665,-2.373696204649714,991.2785366182975,13.455834248773044,2.664949630383513,127.34369770379894,333.63630384912307,64.92651226710257,5.808900066925215,0.8312393886262088
1982-07-02,-0.3476639211057244,-1.622228090124377,994.7951371347391,15.245075636505476,1.6642633702014338,160.5782659268384,343.8668984660254,64.437267163018,3.068529778526574,0.7944215443829097
1982-07-03,-0.18310604315884715,2.340960918448377,995.1019455650182,14.498675138131375,2.3635807831645654,196.8152846196257,332.6446527723692,75.10921777485615,5.73220445617628,0.7709705594176486
1982-07-04,-1.4445834175847057,2.739566911813695,985.6115315086296,13.875479548098781,21.7027533349519,82.20671793560693,350.690269927951,87.38472576270479,9.820723116284872,0.8519911970458391
1982-07-05,4.016874883032479,1.5838763075742175,980.2156716360174,15.175924731163775,14.519261627802315,172.1761359831286,325.71085705569806,54.58753696476267,19.84764044554891,0.7988621451310113
1982-07-06,3.688652924804363,0.745291910632368,986.3796526821287,15.763606905809922,0.21554135498506394,310.1688395848442,295.88366904510144,47.49616061249297,15.155160923344392,0.6850321098912209
1982-07-07,1.7385179761103016,0.15477744829922083,991.0160753561139,15.41190208184912,0.4012162279307788,289.0900924917098,301.21765288771536,53.139015827799824,4.522537740526596,0.7034741327260766
1982-07-08,0.3713648630168213,-0.5569249165740916,997.199605995019,16.02464325535402,3.5532290026302134,256.17263498886336,312.325621724695,61.91815692674983,0.5443184671683873,0.7275738382812024
1982-07-09,2.123000123549072,2.8028390685406332,1000.9115310830603,17.41445635900817,0.011390367397034145,274.7344903092328,316.32296107947036,61.711447517954156,12.819770871317838,0.7005193752359666
1982-07-10,1.2474105081193365,0.8616483361873246,1002.3840907095238,18.638133673000596,0.030425988222178083,293.76547748296616,314.5021021264439,52.474034869398025,2.4239446901927635,0.6776336528010904
1982-07-11,-0.15145699893170983,3.8467898977470645,1003.4689110569761,18.951550666495905,-2.2588983483728953e-07,322.210299233906,323.40308509532605,57.093567257964274,14.923254237668804,0.6218755093042446
1982-07-12,0.9909050070826818,3.439812238043088,1004.8260504611011,19.122424088481523,0.26779987878798683,273.011953320494,351.02413897669993,67.7297049248418,12.96960035229673,0.6530239072790944
1982-07-13,0.4472112200158545,0.588453398722618,1003.4723722100844,18.835988186839415,-2.2588983483728953e-07,320.7092351088821,321.03687745139587,61.18481334876322,0.8369882521065687,0.6242947501337578
1982-07-14,-1.8673787482242326,-0.896072723919852,1003.0623073363146,20.69780048793018,-2.2588983483728953e-07,302.09500699802976,331.18667141730754,57.63232194975663,4.531082544257083,0.635622475830534
1982-07-15,-2.409725281939884,0.9054789428635622,1002.3452211067948,21.85277351555976,0.02392002001258373,287.28144415015527,348.12328397623395,54.46914227380926,7.207360762175707,0.6302444841329131
1982-07-16,-2.996750464238413,1.9314017297133086,999.021819409055,21.372304329781343,0.05656681492476544,275.414222832887,346.50994228554725,51.67571793362539,12.964239854454407,0.6486963057072823
1982-07-17,-1.0450430476683863,3.7436191027041805,996.1296504132596,20.26078020207825,6.275675229602591,191.56544846468387,374.86743630562114,76.18032817837697,15.326089115512291,0.7190069514650975
1982-07-18,2.6776191754147742,3.1499248496126695,999.7462127280729,17.266042913982005,2.310355628323822,199.0013255053676,358.75817882973746,60.59739270316764,17.6010749571995,0.7273584324456863
1982-07-19,2.258023774513412,1.5380614679912823,1003.5215933834795,17.896259726771007,-2.2588983483728953e-07,275.67994234557443,315.04137035850766,55.692624204899566,7.940774316938979,0.6858062051181033
